DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,RESIDENCE:Residence,SEX:Sex,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MEASURE:Unit of measure,UNIT_MULTIPLIER:Unit multiplier,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:DM(1.0): Demography,CHL: Chile,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2021,5.85,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1991,-0.648,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1992,-0.738,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1993,-0.627,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1994,-0.395,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1995,-0.514,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1996,-0.451,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1997,-0.405,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1998,-0.353,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1999,-0.392,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2000,-0.435,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2001,-0.381,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2002,-0.373,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2003,-0.409,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2004,-0.353,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2005,-0.398,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2006,-0.36,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2007,-0.332,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2008,-0.353,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2009,-0.262,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2010,-0.161,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2011,-0.109,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2012,-0.091,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2013,-0.1,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2014,-0.143,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2015,-0.112,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2016,-0.109,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2017,-0.128,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2018,-0.209,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2019,-0.213,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2020,-0.024,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CHN: China,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2021,-0.14,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1991,0.344,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1992,0.556,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1993,0.644,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1994,0.661,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1995,0.627,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1996,0.531,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1997,0.552,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1998,0.525,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,CZE: Czechia,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1999,0.525,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
